658|2nd cousins, 1 rem & 3rd cousins & half 3rd cousins, 1 rem|658|-1|13/512|0|0|0|0|0|0|0|0|0|0|0|0|0|0
659|2nd cousins, 1 rem & 3rd cousins & 3rd cousins, 1 rem|659|-1|7/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
660|2nd cousins, 1 rem & 3rd cousins & 3rd cousins, 2 rem|660|-1|13/512|0|0|0|0|0|0|0|0|0|0|0|0|0|0
661|2nd cousins, 1 rem & 3rd cousins & 4th cousins|661|-1|13/512|0|0|0|0|0|0|0|0|0|0|0|0|0|0
662|2nd cousins, 1 rem & double 3rd cousins|662|-1|1/32|0|0|0|0|0|0|0|0|0|0|0|0|0|0
663|2nd cousins, 1 rem & 3rd cousins, 1 rem & half 3rd cousins, 1 rem|663|-1|11/512|0|0|0|0|0|0|0|0|0|0|0|0|0|0
664|2nd cousins, 1 rem & 3rd cousins, 1 rem & 3rd cousins, 2 rem|664|-1|11/512|0|0|0|0|0|0|0|0|0|0|0|0|0|0
665|2nd cousins, 1 rem & 3rd cousins, 1 rem & 4th cousins|665|-1|11/512|0|0|0|0|0|0|0|0|0|0|0|0|0|0
666|2nd cousins, 1 rem & 3rd cousins, 1 rem & 4th cousins, 1 rem|666|-1|21/1024|0|0|0|0|0|0|0|0|0|0|0|0|0|0
667|2nd cousins, 1 rem & double 3rd cousins, 1 rem|667|-1|3/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
668|2nd cousins, 1 rem & double 4th cousins|668|-1|5/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
669|Double 2nd cousins, 1 rem & half 2nd cousins, 1 rem|669|-1|5/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
670|Double 2nd cousins, 1 rem & half 3rd cousins|670|-1|9/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
671|Double 2nd cousins, 1 rem & 2nd cousins, 2 rem|671|-1|5/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
672|Double 2nd cousins, 1 rem & 3rd cousins|672|-1|5/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
673|Double 2nd cousins, 1 rem & 3rd cousins, 1 rem|673|-1|9/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
674|2nd cousins, 2 rem & 3rd cousins & 3rd cousins, 1 rem|674|-1|5/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
675|2nd cousins, 2 rem & 3rd cousins & 4th cousins|675|-1|9/512|0|0|0|0|0|0|0|0|0|0|0|0|0|0
676|2nd cousins, 2 rem & double 3rd cousins|676|-1|3/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
677|2nd cousins, 2 rem & 3rd cousins, 1 rem & 4th cousins, 1 rem|677|-1|13/1024|0|0|0|0|0|0|0|0|0|0|0|0|0|0
678|2nd cousins, 2 rem & double 3rd cousins, 1 rem|678|-1|1/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
679|2nd cousins, 2 rem & double 3rd cousins, 2 rem|679|-1|3/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
680|2nd cousins, 2 rem & double 4th cousins|680|-1|3/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
681|Double 2nd cousins, 2 rem & half 2nd cousins, 2 rem|681|-1|5/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
682|Double 2nd cousins, 2 rem & half 3rd cousins, 1 rem|682|-1|9/512|0|0|0|0|0|0|0|0|0|0|0|0|0|0
683|3rd cousins & half 3rd cousins & 3rd cousins, 1 rem|683|-1|1/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
684|3rd cousins & half 3rd cousins & 4th cousins|684|-1|7/512|0|0|0|0|0|0|0|0|0|0|0|0|0|0
685|3rd cousins & 3rd cousins, 1 rem & half 3rd cousins, 1 rem|685|-1|7/512|0|0|0|0|0|0|0|0|0|0|0|0|0|0
686|3rd cousins & 3rd cousins, 1 rem & half 4th cousins|686|-1|13/1024|0|0|0|0|0|0|0|0|0|0|0|0|0|0
687|3rd cousins & 3rd cousins, 1 rem & 3rd cousins, 2 rem|687|-1|7/512|0|0|0|0|0|0|0|0|0|0|0|0|0|0
688|3rd cousins & 3rd cousins, 1 rem & 4th cousins|688|-1|7/512|0|0|0|0|0|0|0|0|0|0|0|0|0|0
689|3rd cousins & 3rd cousins, 1 rem & 4th cousins, 1 rem|689|-1|13/1024|0|0|0|0|0|0|0|0|0|0|0|0|0|0
690|3rd cousins & double 3rd cousins, 1 rem|690|-1|1/64|0|0|0|0|0|0|0|0|0|0|0|0|0|0
691|3rd cousins & double 3rd cousins, 2 rem|691|-1|3/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
692|3rd cousins & 4th cousins & 4th cousins, 1 rem|692|-1|11/1024|0|0|0|0|0|0|0|0|0|0|0|0|0|0
693|3rd cousins & double 4th cousins|693|-1|3/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
694|Double 3rd cousins & half 3rd cousins|694|-1|5/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
695|Double 3rd cousins & 3rd cousins, 1 rem|695|-1|5/256|0|0|0|0|0|0|0|0|0|0|0|0|0|0
696|Double 3rd cousins & 4th cousins|696|-1|9/512|0|0|0|0|0|0|0|0|0|0|0|0|0|0
697|Double 3rd cousins & 4th cousins, 1 rem|697|-1|17/1024|0|0|0|0|0|0|0|0|0|0|0|0|0|0
698|3rd cousins, 1 rem & double half 3rd cousins, 1 rem|698|-1|1/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
699|3rd cousins, 1 rem & 3rd cousins, 2 rem & 4th cousins|699|-1|1/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
700|3rd cousins, 1 rem & 4th cousins & half 4th cousins|700|-1|7/1024|0|0|0|0|0|0|0|0|0|0|0|0|0|0
701|3rd cousins, 1 rem & double 4th cousins|701|-1|1/128|0|0|0|0|0|0|0|0|0|0|0|0|0|0
702|Double 3rd cousins, 1 rem & half 3rd cousins, 1 rem|702|-1|5/512|0|0|0|0|0|0|0|0|0|0|0|0|0|0
703|Double 3rd cousins, 1 rem & half 4th cousins|703|-1|9/1024|0|0|0|0|0|0|0|0|0|0|0|0|0|0
704|Double 3rd cousins, 1 rem & 3rd cousins, 2 rem|704|-1|5/512|0|0|0|0|0|0|0|0|0|0|0|0|0|0
705|Double 3rd cousins, 1 rem & 4th cousins|705|-1|5/512|0|0|0|0|0|0|0|0|0|0|0|0|0|0
706|Double 3rd cousins, 1 rem & 4th cousins, 1 rem|706|-1|9/1024|0|0|0|0|0|0|0|0|0|0|0|0|0|0
707|Double 3rd cousins, 2 rem & 4th cousins, 1 rem|707|-1|5/1024|0|0|0|0|0|0|0|0|0|0|0|0|0|0
708|Triple 3rd cousins, 2 rem|708|-1|3/512|0|0|0|0|0|0|0|0|0|0|0|0|0|0
709|Double 4th cousins & half 4th cousins|709|-1|5/1024|0|0|0|0|0|0|0|0|0|0|0|0|0|0
710|Triple 4th cousins, 1 rem|710|-1|3/1024|0|0|0|0|0|0|0|0|0|0|0|0|0|0
